cell_id,cell_type,interval_count,unique_workers,worker_seconds,move_worker_seconds,pick_worker_seconds,wait_worker_seconds,occupied_seconds,congested_seconds,max_concurrent_workers,entropy_weight,allocation_id
EDGE:AISLE:x=15.240000:y=30.505400<->AISLE:x=15.646400:y=30.505400,edge,12,4,4.063999999999538,4.063999999999538,0.0,0.0,4.063999999999538,0.0,1,0.0,A001
EDGE:AISLE:x=15.240000:y=32.791400<->AISLE:x=15.646400:y=32.791400,edge,9,5,3.047999999999348,3.047999999999348,0.0,0.0,3.047999999999348,0.0,1,0.0,A001
EDGE:AISLE:x=15.240000:y=35.077400<->AISLE:x=15.646400:y=35.077400,edge,9,7,3.0479999999996608,3.0479999999996608,0.0,0.0,3.0479999999996608,0.0,1,0.0,A001
EDGE:AISLE:x=15.240000:y=37.363400<->AISLE:x=15.646400:y=37.363400,edge,3,3,1.0159999999997353,1.0159999999997353,0.0,0.0,1.0159999999997353,0.0,1,0.0,A001
EDGE:AISLE:x=15.646400:y=16.027400<->AISLE:x=16.103600:y=16.027400,edge,6,3,2.2860000000000014,2.2860000000000014,0.0,0.0,2.2860000000000014,0.0,1,0.0,A001
EDGE:AISLE:x=15.646400:y=19.075400<->AISLE:x=16.103600:y=19.075400,edge,31,8,11.810999999988667,11.810999999988667,0.0,0.0,11.810999999988667,0.0,1,0.0,A001
EDGE:AISLE:x=15.646400:y=21.361400<->AISLE:x=16.103600:y=21.361400,edge,22,7,8.381999999991507,8.381999999991507,0.0,0.0,8.381999999991507,0.0,1,0.0,A001
EDGE:AISLE:x=15.646400:y=23.647400<->AISLE:x=16.103600:y=23.647400,edge,6,4,2.285999999997557,2.285999999997557,0.0,0.0,2.285999999997557,0.0,1,0.0,A001
EDGE:AISLE:x=15.646400:y=25.933400<->AISLE:x=16.103600:y=25.933400,edge,15,8,5.7149999999946886,5.7149999999946886,0.0,0.0,5.7149999999946886,0.0,1,0.0,A001
EDGE:AISLE:x=15.646400:y=28.219400<->AISLE:x=16.103600:y=28.219400,edge,73,8,27.812999999975517,27.812999999975517,0.0,0.0,27.812999999975517,0.0,1,0.0,A001
EDGE:AISLE:x=15.646400:y=30.505400<->AISLE:x=16.103600:y=30.505400,edge,8,4,3.047999999998183,3.047999999998183,0.0,0.0,3.047999999998183,0.0,1,0.0,A001
EDGE:AISLE:x=15.646400:y=32.791400<->AISLE:x=16.103600:y=32.791400,edge,5,3,1.9049999999993474,1.9049999999993474,0.0,0.0,1.9049999999993474,0.0,1,0.0,A001
