waveNumber;reference;Size (US);quantityToPick (units);locations;operator
38508;1ENECA;8.0;1;N-08-22     ;Operator_3
38508;1ENECA;11.0;1;N-10-12     ;Operator_3
38508;KUFVRI;8.5;1;K-09-23     ;Operator_3
38508;KUFVRI;9.0;1;K-09-23     ;Operator_3
38508;XUZJ74;10.0;1;K-16-13     ;Operator_3
38508;KTDZY0;8.0;1;K-20-13     ;Operator_3
38508;KTDZY0;10.5;1;K-24-22     ;Operator_3
38508;2T1DJM;10.5;1;I-18-22     ;Operator_3
38508;2T1DJM;10.0;1;I-18-21     ;Operator_3
38508;2T1DJM;10.0;1;I-18-21     ;Operator_3
38508;2T1DJM;11.0;1;I-18-12     ;Operator_3
38508;2T1DJM;8.5;1;I-16-21     ;Operator_3
38508;WRRW1W;12.0;1;I-09-12     ;Operator_3
38508;WRRW1W;10.0;1;I-07-12     ;Operator_3
38508;WRRW1W;9.0;1;I-05-13     ;Operator_3
38508;WRRW1W;9.0;1;I-05-13     ;Operator_3
38508;WRRW1W;9.0;1;I-05-13     ;Operator_3
38507;WRRW1W;8.5;1;I-05-22     ;Operator_1
38507;WRRW1W;9.0;1;I-05-13     ;Operator_1
38507;WRRW1W;12.0;1;I-09-12     ;Operator_1
38507;WRRW1W;11.0;1;I-09-21     ;Operator_1
38507;2T1DJM;10.0;1;I-18-21     ;Operator_1
38507;2T1DJM;13.0;1;I-18-23     ;Operator_1
38507;2T1DJM;12.0;1;I-18-23     ;Operator_1
38507;2T1DJM;12.0;1;I-18-23     ;Operator_1
38507;2T1DJM;9.0;1;I-16-22     ;Operator_1
38507;2T1DJM;7.5;1;I-14-12     ;Operator_1
38507;KUFVRI;13.0;1;J-10-21     ;Operator_1
38507;KUFVRI;9.0;1;J-10-22     ;Operator_1
38507;KUFVRI;12.0;1;J-10-22     ;Operator_1
38507;KUFVRI;12.0;1;J-10-22     ;Operator_1
38507;XUZJ74;10.0;1;K-16-13     ;Operator_1
38507;XUZJ74;10.0;1;K-16-13     ;Operator_1
38507;XUZJ74;9.0;1;K-16-21     ;Operator_1
38507;XUZJ74;9.0;1;K-16-21     ;Operator_1
38507;XUZJ74;9.5;1;K-16-12     ;Operator_1
38507;XUZJ74;9.5;1;K-16-12     ;Operator_1
38507;KUFVRI;9.5;1;K-09-13     ;Operator_1
38507;KUFVRI;10.0;1;K-09-13     ;Operator_1
38507;1ENECA;12.0;1;N-10-23     ;Operator_1
38507;1ENECA;8.5;1;N-08-23     ;Operator_1
38506;1ENECA;9.0;1;N-08-13     ;Operator_17
38506;1ENECA;9.5;1;N-10-21     ;Operator_17
38506;1ENECA;10.0;1;N-10-11     ;Operator_17
38506;1ENECA;10.0;1;N-10-11     ;Operator_17
38506;1ENECA;11.0;1;N-10-12     ;Operator_17
38506;1ENECA;11.0;1;N-10-12     ;Operator_17
38506;KTDZY0;11.0;1;K-24-12     ;Operator_17
38506;1JT1XB;8.0;1;K-09-23     ;Operator_17
38506;KUFVRI;8.5;1;K-09-23     ;Operator_17
38506;KUFVRI;8.5;1;K-09-23     ;Operator_17
38506;G8ASPE;9.0;1;J-06-12     ;Operator_17
38506;KUFVRI;13.0;1;J-10-21     ;Operator_17
38506;KUFVRI;11.0;1;J-10-21     ;Operator_17
38506;KUFVRI;10.5;1;J-10-11     ;Operator_17
38506;KUFVRI;10.5;1;J-10-11     ;Operator_17
38506;KUFVRI;9.5;1;J-10-11     ;Operator_17
38506;1JT1XB;12.0;1;J-10-23     ;Operator_17
38506;1JT1XB;12.0;1;J-10-23     ;Operator_17
38506;6M2FJM;6.0;1;I-20-21     ;Operator_17
38506;2T1DJM;8.0;1;I-14-23     ;Operator_17
38506;WRRW1W;10.5;1;I-07-13     ;Operator_17
38506;WRRW1W;10.0;1;I-07-12     ;Operator_17
38506;WRRW1W;8.5;1;I-05-12     ;Operator_17
38506;WRRW1W;8.0;1;I-05-11     ;Operator_17
38505;TNAHD4;10.0;1;K-07-21     ;Operator_15
38505;Z8KPP8;14.0;1;L-19-13     ;Operator_15
38505;TBCCF7;10.5;1;M-06-22     ;Operator_15
38505;4E0KXI;7.5;1;P-03-13     ;Operator_15
38505;QP56BU;14.0;1;Q-03-23     ;Operator_15
38505;JCIIEB;6.5;1;R-23-11     ;Operator_15
38505;56TC1Z;8.0;1;M-14-12     ;Operator_15
38505;56TC1Z;11.0;1;M-16-12     ;Operator_15
38505;56TC1Z;12.0;1;M-16-23     ;Operator_15
38505;7BU1V7;12.0;1;M-20-23     ;Operator_15
38505;CD1NU9;7.5;1;M-21-22     ;Operator_15
38505;KTDZY0;10.0;1;K-24-21     ;Operator_15
38505;JEGRCL;11.0;1;J-17-23     ;Operator_15
38505;2T1DJM;12.0;1;I-18-23     ;Operator_15
38505;2T1DJM;6.0;1;I-14-21     ;Operator_15
38505;WRRW1W;7.5;1;I-03-23     ;Operator_15
38505;8N10W9;11.0;1;H-10-21     ;Operator_15
38505;8N10W9;11.0;1;H-10-21     ;Operator_15
38505;8N10W9;9.5;1;H-08-21     ;Operator_15
38505;8N10W9;9.5;1;H-08-21     ;Operator_15
38505;8N10W9;10.0;1;H-08-22     ;Operator_15
38504;8N10W9;8.5;1;H-06-22     ;Operator_2
38504;8N10W9;8.5;1;H-06-22     ;Operator_2
38504;SMMRK3;12.0;1;I-23-23     ;Operator_2
38504;HA0BOB;9.5;1;O-14-13     ;Operator_2
38504;HA0BOB;9.5;1;O-14-13     ;Operator_2
38504;RAUDQ6;14.0;1;N-09-13     ;Operator_2
38504;RAUDQ6;11.0;1;N-09-12     ;Operator_2
38504;RAUDQ6;11.0;1;N-09-12     ;Operator_2
38504;7BU1V7;10.0;1;M-20-11     ;Operator_2
38504;ZRCYSH;11.0;1;L-15-12     ;Operator_2
38504;ZRCYSH;11.0;1;L-15-12     ;Operator_2
38504;ZRCYSH;6.0;1;L-13-21     ;Operator_2
38504;ZRCYSH;6.0;1;L-13-21     ;Operator_2
38504;NM6C73;12.0;1;L-06-12     ;Operator_2
38504;NM6C73;8.0;1;L-04-22     ;Operator_2
38504;XUZJ74;11.0;1;K-18-22     ;Operator_2
38504;XUZJ74;13.0;1;K-18-13     ;Operator_2
38504;XUZJ74;10.5;1;K-18-11     ;Operator_2
38504;SMMRK3;10.5;1;I-23-22     ;Operator_2
38504;2T1DJM;12.0;1;I-18-23     ;Operator_2
38504;2T1DJM;12.0;1;I-18-23     ;Operator_2
38504;8D9SAW;12.0;1;I-17-23     ;Operator_2
38504;8D9SAW;12.0;1;I-17-23     ;Operator_2
38504;8N10W9;14.0;1;H-10-23     ;Operator_2
38503;TNAHD4;11.0;1;K-07-12     ;Operator_3
38503;TNAHD4;11.0;1;K-07-12     ;Operator_3
38503;TNAHD4;11.0;1;K-07-12     ;Operator_3
38503;TNAHD4;10.5;1;K-07-22     ;Operator_3
38503;TNAHD4;10.5;1;K-07-22     ;Operator_3
38503;TNAHD4;10.5;1;K-07-22     ;Operator_3
38503;XUZJ74;9.0;1;K-16-21     ;Operator_3
38503;AKP0A7;10.5;1;K-23-21     ;Operator_3
38503;AKP0A7;10.5;1;K-23-21     ;Operator_3
38503;AKP0A7;10.5;1;K-23-21     ;Operator_3
38503;KTDZY0;11.0;1;K-24-12     ;Operator_3
38503;JEGRCL;10.5;1;J-17-12     ;Operator_3
38503;SMMRK3;10.5;1;I-23-22     ;Operator_3
38503;SMMRK3;10.0;1;I-23-11     ;Operator_3
38503;SMMRK3;10.0;1;I-23-11     ;Operator_3
38503;SMMRK3;8.0;1;I-19-23     ;Operator_3
38503;SMMRK3;8.0;1;I-19-23     ;Operator_3
38503;2T1DJM;12.0;1;I-18-23     ;Operator_3
38503;8N10W9;14.0;1;H-10-23     ;Operator_3
38503;8N10W9;12.0;1;H-10-22     ;Operator_3
38503;8N10W9;12.0;1;H-10-22     ;Operator_3
38503;8N10W9;13.0;1;H-10-12     ;Operator_3
38503;8N10W9;13.0;1;H-10-12     ;Operator_3
38503;8N10W9;13.0;1;H-10-12     ;Operator_3
38502;02MRUH;9.0;1;P-17-22     ;Operator_17
38502;TNAHD4;8.0;1;K-03-13     ;Operator_17
38502;TNAHD4;9.5;1;K-05-13     ;Operator_17
38502;KTDZY0;8.0;1;K-20-13     ;Operator_17
38502;AKP0A7;9.5;1;K-21-22     ;Operator_17
38502;AKP0A7;9.5;1;K-21-22     ;Operator_17
38502;AKP0A7;10.0;1;K-21-13     ;Operator_17
38502;KTDZY0;8.5;1;K-22-11     ;Operator_17
38502;KTDZY0;8.5;1;K-22-11     ;Operator_17
38502;JEGRCL;10.0;1;J-17-21     ;Operator_17
38502;JEGRCL;9.5;1;J-15-13     ;Operator_17
38502;JEGRCL;8.0;1;J-13-13     ;Operator_17
38502;JEGRCL;8.0;1;J-13-13     ;Operator_17
38502;8N10W9;10.0;1;H-08-12     ;Operator_17
38502;8N10W9;10.0;1;H-08-12     ;Operator_17
38502;8N10W9;10.0;1;H-08-12     ;Operator_17
38502;8N10W9;9.0;1;H-06-13     ;Operator_17
38502;8N10W9;9.5;1;H-08-11     ;Operator_17
38502;8N10W9;9.0;1;H-06-13     ;Operator_17
38502;8N10W9;8.0;1;H-06-11     ;Operator_17
38502;8N10W9;8.0;1;H-06-11     ;Operator_17
38502;8N10W9;8.0;1;H-06-11     ;Operator_17
38502;8N10W9;8.0;1;H-06-11     ;Operator_17
38502;8N10W9;7.5;1;H-04-13     ;Operator_17
38501;I1KDJ0;9.0;1;I-06-23     ;Operator_15
38501;I1KDJ0;9.5;1;I-08-11     ;Operator_15
38501;KTDZY0;7.5;1;K-20-12     ;Operator_15
38501;SMMRK3;10.0;1;I-23-11     ;Operator_15
38501;SMMRK3;10.0;1;I-23-11     ;Operator_15
38501;Z8KPP8;12.0;1;L-19-23     ;Operator_15
38501;WGHG3L;10.5;1;L-20-22     ;Operator_15
38501;WGHG3L;10.0;1;L-20-11     ;Operator_15
38501;WGHG3L;10.0;1;L-20-11     ;Operator_15
38501;WGHG3L;10.0;1;L-20-11     ;Operator_15
38501;WGHG3L;10.0;1;L-20-11     ;Operator_15
38501;WGHG3L;9.0;1;L-18-13     ;Operator_15
38501;WGHG3L;9.0;1;L-18-13     ;Operator_15
38501;NM6C73;12.0;1;L-06-12     ;Operator_15
38501;NM6C73;8.0;1;L-04-22     ;Operator_15
38501;Z8KPP8;8.5;1;L-02-11     ;Operator_15
38501;Z8KPP8;8.5;1;L-02-11     ;Operator_15
38501;NM6C73;10.0;1;L-01-21     ;Operator_15
38501;NM6C73;9.5;1;L-01-21     ;Operator_15
38501;0LNUOV;9.0;1;N-05-21     ;Operator_15
38501;0LNUOV;10.0;1;N-05-22     ;Operator_15
38501;0LNUOV;11.0;1;N-05-23     ;Operator_15
38501;0LNUOV;11.0;1;N-05-23     ;Operator_15
38501;0LNUOV;11.0;1;N-05-23     ;Operator_15
38500;HLOISD;10.5;1;P-02-12     ;Operator_17
38500;IPGA7X;9.5;1;P-20-12     ;Operator_17
38500;IPGA7X;9.0;1;P-20-12     ;Operator_17
38500;IPGA7X;9.0;1;P-20-12     ;Operator_17
38500;IPGA7X;9.0;1;P-20-12     ;Operator_17
38500;IA7X1P;9.0;1;M-03-23     ;Operator_17
38500;XUZJ74;9.0;1;K-16-21     ;Operator_17
38500;XUZJ74;9.5;1;K-16-22     ;Operator_17
38500;XUZJ74;10.0;1;K-16-13     ;Operator_17
38500;XUZJ74;11.0;1;K-18-22     ;Operator_17
38500;SMMRK3;10.0;1;I-23-11     ;Operator_17
38500;SMMRK3;9.0;1;I-21-12     ;Operator_17
38500;SMMRK3;9.0;1;I-21-12     ;Operator_17
38500;WRRW1W;11.0;1;I-09-11     ;Operator_17
38500;WRRW1W;10.5;1;I-07-13     ;Operator_17
38500;WRRW1W;10.0;1;I-07-12     ;Operator_17
38500;WRRW1W;9.5;1;I-07-11     ;Operator_17
38500;WRRW1W;8.5;1;I-05-12     ;Operator_17
38500;WRRW1W;8.0;1;I-05-11     ;Operator_17
38500;WRRW1W;9.0;1;I-05-13     ;Operator_17
38499;8N10W9;10.5;1;H-08-23     ;Operator_2
38499;8N10W9;9.0;1;H-06-13     ;Operator_2
38499;8N10W9;10.0;1;H-08-22     ;Operator_2
38499;8N10W9;12.0;1;H-10-22     ;Operator_2
38499;8N10W9;9.5;1;H-08-21     ;Operator_2
38499;8N10W9;8.0;1;H-06-21     ;Operator_2
38499;5HQR89;12.0;1;P-09-23     ;Operator_2
38499;9KHDG3;10.5;1;O-20-23     ;Operator_2
38499;9KHDG3;10.5;1;O-20-23     ;Operator_2
38499;9KHDG3;10.5;1;O-20-23     ;Operator_2
38499;J3FI7N;13.0;1;N-16-23     ;Operator_2
38499;J3FI7N;11.0;1;N-16-12     ;Operator_2
38499;J3FI7N;11.0;1;N-16-12     ;Operator_2
38499;J3FI7N;11.0;1;N-16-12     ;Operator_2
38499;J3FI7N;8.0;1;N-14-12     ;Operator_2
38499;J3FI7N;7.0;1;N-14-11     ;Operator_2
38499;NM6C73;12.0;1;L-06-12     ;Operator_2
38499;NM6C73;8.0;1;L-04-22     ;Operator_2
38499;5HQR89;13.0;1;J-10-13     ;Operator_2
38499;2T1DJM;10.0;1;I-18-21     ;Operator_2
38499;8N10W9;7.0;1;H-04-12     ;Operator_2
38499;8N10W9;11.0;1;H-10-21     ;Operator_2
38498;Z8KPP8;10.0;1;L-19-11     ;Operator_3
38498;IJBSQT;14.0;1;L-23-13     ;Operator_3
38498;IJBSQT;14.0;1;L-23-13     ;Operator_3
38498;9KHDG3;10.0;1;O-19-12     ;Operator_3
38498;9KHDG3;10.0;1;O-19-12     ;Operator_3
38498;9KHDG3;10.0;1;O-19-12     ;Operator_3
38498;9KHDG3;10.0;1;O-19-12     ;Operator_3
38498;9KHDG3;10.0;1;O-19-12     ;Operator_3
38498;9KHDG3;10.0;1;O-19-12     ;Operator_3
38498;9KHDG3;10.0;1;O-19-12     ;Operator_3
38498;9KHDG3;10.5;1;O-20-23     ;Operator_3
38498;H51IVV;9.0;1;O-22-21     ;Operator_3
38498;H51IVV;9.0;1;O-22-21     ;Operator_3
38498;H51IVV;10.0;1;O-22-21     ;Operator_3
38498;H51IVV;9.0;1;O-22-21     ;Operator_3
38498;NM6C73;12.0;1;L-06-12     ;Operator_3
38498;NM6C73;12.0;1;L-06-12     ;Operator_3
38498;NM6C73;12.0;1;L-06-12     ;Operator_3
38498;NM6C73;12.0;1;L-06-12     ;Operator_3
38498;NM6C73;8.0;1;L-04-22     ;Operator_3
38498;NM6C73;8.0;1;L-04-22     ;Operator_3
38498;NM6C73;8.0;1;L-04-22     ;Operator_3
38498;NM6C73;8.0;1;L-04-22     ;Operator_3
38498;NM6C73;7.0;1;L-04-11     ;Operator_3
38497;DGAONE;7.5;1;J-14-23     ;Operator_6
38497;WGHG3L;9.0;1;L-18-13     ;Operator_6
38497;G8ASPE;9.0;1;J-06-12     ;Operator_6
38497;G8ASPE;9.0;1;J-06-12     ;Operator_6
38496;NM6C73;12.0;1;L-06-12     ;Operator_17
38496;NM6C73;12.0;1;L-06-12     ;Operator_17
38496;CD1NU9;13.0;1;M-23-23     ;Operator_17
38496;ZRCYSH;12.0;1;L-15-23     ;Operator_17
38496;ZRCYSH;12.0;1;L-15-23     ;Operator_17
38496;ZRCYSH;12.0;1;L-15-23     ;Operator_17
38496;ZRCYSH;13.0;1;L-15-23     ;Operator_17
38496;ZRCYSH;13.0;1;L-15-23     ;Operator_17
38496;WGHG3L;9.0;1;L-18-13     ;Operator_17
38496;SMMRK3;12.0;1;I-23-23     ;Operator_17
38496;SMMRK3;15.0;1;I-23-13     ;Operator_17
38496;SMMRK3;11.0;1;I-23-12     ;Operator_17
38496;SMMRK3;11.0;1;I-23-12     ;Operator_17
38496;SMMRK3;9.0;1;I-21-12     ;Operator_17
38496;SMMRK3;8.5;1;I-21-21     ;Operator_17
38496;8N10W9;15.0;1;H-10-13     ;Operator_17
38496;8N10W9;14.0;1;H-10-23     ;Operator_17
38496;8N10W9;14.0;1;H-10-23     ;Operator_17
38496;8N10W9;13.0;1;H-10-12     ;Operator_17
38496;8N10W9;12.0;1;H-10-22     ;Operator_17
38496;8N10W9;12.0;1;H-10-22     ;Operator_17
38496;8N10W9;12.0;1;H-10-22     ;Operator_17
38496;8N10W9;12.0;1;H-10-22     ;Operator_17
38496;8N10W9;12.0;1;H-10-22     ;Operator_17
38495;CD1NU9;11.0;1;M-23-12     ;Operator_2
38495;CD1NU9;11.0;1;M-23-12     ;Operator_2
38495;CD1NU9;11.0;1;M-23-12     ;Operator_2
38495;CD1NU9;11.0;1;M-23-12     ;Operator_2
38495;56TC1Z;12.0;1;M-16-23     ;Operator_2
38495;56TC1Z;12.0;1;M-16-23     ;Operator_2
38495;ZRCYSH;11.0;1;L-15-12     ;Operator_2
38495;ZRCYSH;11.0;1;L-15-12     ;Operator_2
38495;8N10W9;12.0;1;H-10-22     ;Operator_2
38495;8N10W9;12.0;1;H-10-22     ;Operator_2
38495;8N10W9;11.0;1;H-10-21     ;Operator_2
38495;8N10W9;11.0;1;H-10-21     ;Operator_2
38495;8N10W9;11.0;1;H-10-21     ;Operator_2
38495;8N10W9;11.0;1;H-10-21     ;Operator_2
38495;8N10W9;11.0;1;H-10-21     ;Operator_2
38495;8N10W9;11.0;1;H-10-21     ;Operator_2
38495;8N10W9;11.0;1;H-10-21     ;Operator_2
38495;8N10W9;11.0;1;H-10-21     ;Operator_2
38495;8N10W9;11.0;1;H-10-11     ;Operator_2
38495;8N10W9;11.0;1;H-10-11     ;Operator_2
38495;8N10W9;11.0;1;H-10-11     ;Operator_2
38495;8N10W9;11.0;1;H-10-11     ;Operator_2
38495;8N10W9;11.0;1;H-10-11     ;Operator_2
38495;8N10W9;11.0;1;H-10-11     ;Operator_2
38494;8N10W9;10.5;1;H-08-23     ;Operator_2
38494;8N10W9;10.5;1;H-08-23     ;Operator_2
38494;8N10W9;10.5;1;H-08-23     ;Operator_2
38494;8N10W9;10.5;1;H-08-23     ;Operator_2
38494;8N10W9;10.5;1;H-08-23     ;Operator_2
38494;8N10W9;10.0;1;H-08-22     ;Operator_2
38494;8N10W9;10.0;1;H-08-22     ;Operator_2
38494;8N10W9;10.0;1;H-08-22     ;Operator_2
38494;8N10W9;10.0;1;H-08-22     ;Operator_2
38494;8N10W9;9.5;1;H-08-21     ;Operator_2
38494;8N10W9;9.5;1;H-08-21     ;Operator_2
38494;8N10W9;9.5;1;H-08-21     ;Operator_2
38494;8N10W9;9.5;1;H-08-21     ;Operator_2
38494;8N10W9;9.5;1;H-08-21     ;Operator_2
38494;56TC1Z;10.5;1;M-16-22     ;Operator_2
38494;CD1NU9;10.5;1;M-23-22     ;Operator_2
38494;CD1NU9;10.5;1;M-23-22     ;Operator_2
38494;CD1NU9;10.0;1;M-23-11     ;Operator_2
38494;ZRCYSH;10.5;1;L-15-22     ;Operator_2
38494;ZRCYSH;9.5;1;L-15-21     ;Operator_2
38494;ZRCYSH;9.5;1;L-15-21     ;Operator_2
38494;ZRCYSH;9.5;1;L-15-21     ;Operator_2
38494;ZRCYSH;9.5;1;L-15-21     ;Operator_2
38494;ZRCYSH;9.5;1;L-15-21     ;Operator_2
38493;M67GNC;7.0;1;P-10-11     ;Operator_17
38493;M67GNC;6.0;1;P-09-23     ;Operator_17
38493;CD1NU9;5.0;1;M-21-21     ;Operator_17
38493;CD1NU9;9.0;1;M-21-13     ;Operator_17
38493;ZRCYSH;8.5;1;L-13-23     ;Operator_17
38493;ZRCYSH;8.5;1;L-13-23     ;Operator_17
38493;ZRCYSH;8.5;1;L-13-23     ;Operator_17
38493;ZRCYSH;6.0;1;L-13-21     ;Operator_17
38493;ZRCYSH;6.0;1;L-13-21     ;Operator_17
38493;ZRCYSH;6.0;1;L-13-21     ;Operator_17
38493;ZRCYSH;6.0;1;L-13-21     ;Operator_17
38493;ZRCYSH;5.0;1;L-13-21     ;Operator_17
38493;ZRCYSH;8.0;1;L-13-12     ;Operator_17
38493;8N10W9;9.5;1;H-08-11     ;Operator_17
38493;8N10W9;9.0;1;H-06-13     ;Operator_17
38493;8N10W9;9.0;1;H-06-13     ;Operator_17
38493;8N10W9;9.0;1;H-06-13     ;Operator_17
38493;8N10W9;8.5;1;H-06-12     ;Operator_17
38493;8N10W9;8.5;1;H-06-12     ;Operator_17
38493;8N10W9;8.5;1;H-06-12     ;Operator_17
38493;8N10W9;8.0;1;H-06-11     ;Operator_17
38493;8N10W9;8.0;1;H-06-11     ;Operator_17
38493;8N10W9;7.0;1;H-04-12     ;Operator_17
38493;8N10W9;7.0;1;H-04-12     ;Operator_17
38492;H51IVV;12.0;1;O-22-21     ;Operator_15
38492;H51IVV;12.0;1;O-22-21     ;Operator_15
38492;TB6WIP;9.0;1;N-06-21     ;Operator_15
38492;TB6WIP;9.0;1;N-06-21     ;Operator_15
38492;TB6WIP;11.0;1;N-06-12     ;Operator_15
38492;TB6WIP;11.0;1;N-06-12     ;Operator_15
38492;TB6WIP;10.5;1;N-06-22     ;Operator_15
38492;TB6WIP;10.5;1;N-06-22     ;Operator_15
38492;U95NWB;12.0;1;L-16-23     ;Operator_15
38492;U95NWB;10.5;1;L-16-22     ;Operator_15
38492;U95NWB;10.0;1;L-16-11     ;Operator_15
38492;U95NWB;8.5;1;L-14-23     ;Operator_15
38492;8N10W9;8.0;1;H-06-21     ;Operator_15
38491;8N10W9;12.0;1;H-10-22     ;Operator_3
38491;8N10W9;12.0;1;H-10-22     ;Operator_3
38491;8N10W9;10.0;1;H-08-22     ;Operator_3
38491;8N10W9;9.5;1;H-08-21     ;Operator_3
38491;8N10W9;9.5;1;H-08-21     ;Operator_3
38491;8N10W9;10.5;1;H-08-23     ;Operator_3
38491;IJBSQT;10.5;1;M-02-12     ;Operator_3
38491;X31OGS;6.0;1;P-10-12     ;Operator_3
38491;X31OGS;5.0;1;P-14-22     ;Operator_3
38491;RUUOCB;9.5;1;P-21-21     ;Operator_3
38491;X31OGS;5.0;1;O-22-21     ;Operator_3
38491;WGHG3L;11.0;1;L-20-12     ;Operator_3
38491;IJBSQT;14.0;1;L-23-13     ;Operator_3
38491;IJBSQT;14.0;1;L-23-13     ;Operator_3
38491;W25EZN;11.0;1;L-24-12     ;Operator_3
38491;W25EZN;10.5;1;L-24-22     ;Operator_3
38491;KTDZY0;10.0;1;K-24-21     ;Operator_3
38491;NM6C73;12.0;1;L-06-12     ;Operator_3
38491;NM6C73;12.0;1;L-06-12     ;Operator_3
38491;NM6C73;12.0;1;L-06-12     ;Operator_3
38491;NM6C73;8.0;1;L-04-22     ;Operator_3
38491;NM6C73;8.0;1;L-04-22     ;Operator_3
38491;WRRW1W;8.0;1;I-05-21     ;Operator_3
38491;I1KDJ0;7.5;1;I-04-23     ;Operator_3
38490;H51IVV;15.0;1;O-22-21     ;Operator_17
38490;ZRCYSH;8.0;1;L-13-12     ;Operator_17
38490;XUZJ74;9.0;1;K-16-21     ;Operator_17
38490;XUZJ74;10.0;1;K-16-13     ;Operator_17
38490;8D9SAW;9.0;1;I-15-22     ;Operator_17
38490;I1KDJ0;13.0;1;I-10-13     ;Operator_17
38490;I1KDJ0;12.0;1;I-10-12     ;Operator_17
38490;I1KDJ0;12.0;1;I-10-12     ;Operator_17
38490;I1KDJ0;10.5;1;I-08-13     ;Operator_17
38490;I1KDJ0;10.5;1;I-08-13     ;Operator_17
38490;I1KDJ0;10.5;1;I-08-13     ;Operator_17
38490;I1KDJ0;10.0;1;I-08-12     ;Operator_17
38490;I1KDJ0;10.0;1;I-08-12     ;Operator_17
38490;I1KDJ0;10.0;1;I-08-12     ;Operator_17
38490;I1KDJ0;10.0;1;I-08-12     ;Operator_17
38490;I1KDJ0;9.5;1;I-08-11     ;Operator_17
38490;I1KDJ0;9.5;1;I-08-11     ;Operator_17
38490;I1KDJ0;9.5;1;I-08-11     ;Operator_17
38490;I1KDJ0;9.0;1;I-06-23     ;Operator_17
38490;8N10W9;14.0;1;H-10-23     ;Operator_17
38489;32ZKOX;7.0;1;M-13-11     ;Operator_15
38489;32ZKOX;7.0;1;M-13-11     ;Operator_15
38489;32ZKOX;6.0;1;M-13-21     ;Operator_15
38489;7BU1V7;9.0;1;M-18-13     ;Operator_15
38489;7BU1V7;9.0;1;M-18-13     ;Operator_15
38489;CD1NU9;5.0;1;M-21-21     ;Operator_15
38489;SMMRK3;12.0;1;I-23-23     ;Operator_15
38489;SMMRK3;12.0;1;I-23-23     ;Operator_15
38489;SMMRK3;12.0;1;I-23-23     ;Operator_15
38489;SMMRK3;10.5;1;I-23-22     ;Operator_15
38489;SMMRK3;10.5;1;I-23-22     ;Operator_15
38489;SMMRK3;10.5;1;I-23-22     ;Operator_15
38489;SMMRK3;11.0;1;I-23-12     ;Operator_15
38489;SMMRK3;11.0;1;I-23-12     ;Operator_15
38489;SMMRK3;11.0;1;I-23-12     ;Operator_15
38489;SMMRK3;10.0;1;I-23-11     ;Operator_15
38489;SMMRK3;9.0;1;I-21-12     ;Operator_15
38489;SMMRK3;9.0;1;I-21-12     ;Operator_15
38489;SMMRK3;9.0;1;I-21-12     ;Operator_15
38489;SMMRK3;9.0;1;I-21-12     ;Operator_15
38489;I1KDJ0;8.5;1;I-06-22     ;Operator_15
38489;I1KDJ0;8.5;1;I-06-22     ;Operator_15
38489;I1KDJ0;8.5;1;I-06-22     ;Operator_15
38489;I1KDJ0;8.0;1;I-06-11     ;Operator_15
38488;8N10W9;12.0;1;H-10-22     ;Operator_2
38488;8N10W9;12.0;1;H-10-22     ;Operator_2
38488;8N10W9;12.0;1;H-10-22     ;Operator_2
38488;8N10W9;12.0;1;H-10-22     ;Operator_2
38488;AX7BJ8;10.5;1;P-10-11     ;Operator_2
38488;8N10W9;10.0;1;H-08-22     ;Operator_2
38488;8N10W9;10.0;1;H-08-22     ;Operator_2
38488;8N10W9;10.0;1;H-08-22     ;Operator_2
38488;8N10W9;10.0;1;H-08-22     ;Operator_2
38488;8N10W9;10.0;1;H-08-22     ;Operator_2
38488;8N10W9;10.0;1;H-08-22     ;Operator_2
38488;QP56BU;9.5;1;O-13-12     ;Operator_2
38488;0LNUOV;9.5;1;N-05-11     ;Operator_2
38488;7BU1V7;7.0;1;M-18-11     ;Operator_2
38488;LXJQVG;7.5;1;J-20-12     ;Operator_2
38488;2T1DJM;8.5;1;I-16-21     ;Operator_2
38488;WRRW1W;9.5;1;I-07-21     ;Operator_2
38488;WRRW1W;7.5;1;I-03-23     ;Operator_2
38488;WRRW1W;5.0;1;I-03-21     ;Operator_2
38488;8N10W9;11.0;1;H-10-11     ;Operator_2
38488;8N10W9;11.0;1;H-10-11     ;Operator_2
38488;8N10W9;11.0;1;H-10-11     ;Operator_2
38488;8N10W9;11.0;1;H-10-11     ;Operator_2
38488;8N10W9;11.0;1;H-10-11     ;Operator_2
38487;NM6C73;8.0;1;L-04-22     ;Operator_3
38487;NM6C73;12.0;1;L-06-12     ;Operator_3
38487;AB9XBU;9.0;1;R-15-23     ;Operator_3
38487;AB9XBU;12.0;1;O-15-23     ;Operator_3
38487;CD1NU9;10.0;1;M-23-11     ;Operator_3
38487;CD1NU9;10.5;1;M-23-22     ;Operator_3
38487;IJBSQT;14.0;1;L-23-13     ;Operator_3
38487;AKP0A7;9.0;1;K-21-21     ;Operator_3
