codCustomer;orderNumber;orderToCollect;Reference;Size (US);quantity (units);creationDate;waveNumber;operator
C0000890            ;95029;3;JEGRCL;95;2;10/02/2023 11:01;34492;Operator_8
C0000890            ;95029;2;JEGRCL;9;1;10/02/2023 11:01;34492;Operator_8
C0000890            ;95029;1;JEGRCL;8;1;10/02/2023 11:01;34492;Operator_8
C0000855            ;95028;1;UHYJ3A;13;1;10/02/2023 11:01;34492;Operator_8
C0000855            ;95027;2;UHYJ3A;13;1;10/02/2023 11:01;34492;Operator_8
C0000855            ;95027;1;UHYJ3A;13;1;10/02/2023 11:01;34492;Operator_8
C0000810            ;95026;1;XFQ9CP;75;1;10/02/2023 11:01;34492;Operator_8
C0000762            ;95025;1;TBCCF7;9;1;10/02/2023 11:01;34492;Operator_8
C0000750            ;95024;1;UNPPMJ;75;1;10/02/2023 11:01;34492;Operator_8
C0000747            ;95023;1;Y813MQ;65;1;10/02/2023 11:01;34492;Operator_8
C0000747            ;95022;1;9KZ6W1;11;1;10/02/2023 11:01;34492;Operator_8
C0000747            ;95021;1;UNPPMJ;75;1;10/02/2023 11:01;34492;Operator_8
C0000747            ;95020;1;UNPPMJ;75;1;10/02/2023 11:01;34492;Operator_8
C0000747            ;95019;1;UNPPMJ;75;1;10/02/2023 11:01;34492;Operator_8
C0000725            ;95018;3;NISP6K;8;1;10/02/2023 07:34;34491;Operator_6
C0000725            ;95018;2;NISP6K;75;1;10/02/2023 07:34;34491;Operator_6
C0000725            ;95018;1;NISP6K;7;1;10/02/2023 07:34;34491;Operator_6
C0000721            ;95017;1;WRRW1W;10;1;10/02/2023 07:34;34490;Operator_18
C0000721            ;95016;1;AHR20O;9;1;10/02/2023 07:34;34490;Operator_18
C0000709            ;95015;1;Q50W5L;11;1;10/02/2023 07:34;34490;Operator_18
C0000700            ;95014;4;NISP6K;13;1;10/02/2023 07:34;34490;Operator_18
C0000700            ;95014;3;NISP6K;95;1;10/02/2023 07:34;34490;Operator_18
C0000700            ;95014;2;NISP6K;85;1;10/02/2023 07:34;34490;Operator_18
C0000700            ;95014;1;NISP6K;8;1;10/02/2023 07:34;34490;Operator_18
C0000664            ;95013;1;NISP6K;8;1;10/02/2023 07:34;34490;Operator_18
C0000661            ;95012;1;Q50W5L;10;1;10/02/2023 07:34;34490;Operator_18
C0000646            ;95011;1;NISP6K;7;1;10/02/2023 07:34;34490;Operator_18
C0000639            ;95010;1;NISP6K;7;1;10/02/2023 07:34;34490;Operator_18
C0000632            ;95009;1;NISP6K;12;1;10/02/2023 07:34;34490;Operator_18
C0000559            ;95008;1;05W6TK;9;3;10/02/2023 07:34;34490;Operator_18
C0000543            ;95007;1;Q50W5L;10;1;10/02/2023 07:34;34490;Operator_18
C0000482            ;95005;3;UNPPMJ;10;1;10/02/2023 07:34;34490;Operator_18
C0000482            ;95005;2;UNPPMJ;9;1;10/02/2023 07:34;34490;Operator_18
C0000482            ;95005;1;UNPPMJ;75;2;10/02/2023 07:34;34490;Operator_18
C0000472            ;95004;1;I1X92B;10;1;10/02/2023 07:34;34490;Operator_18
C0000462            ;95003;1;ULG3QT;8;2;10/02/2023 07:34;34490;Operator_18
C0000338            ;95002;4;AHR20O;9;1;10/02/2023 07:34;34490;Operator_18
C0000338            ;95002;4;AHR20O;9;4;10/02/2023 07:34;34489;Operator_4
C0000338            ;95002;3;ULG3QT;8;1;10/02/2023 07:34;34489;Operator_4
C0000338            ;95002;2;ULG3QT;75;2;10/02/2023 07:34;34489;Operator_4
C0000338            ;95002;1;ULG3QT;7;1;10/02/2023 07:34;34489;Operator_4
C0000338            ;95001;1;Q50W5L;10;1;10/02/2023 07:34;34489;Operator_4
C0000302            ;94999;1;UNPPMJ;85;1;10/02/2023 07:34;34489;Operator_4
C0000302            ;94998;1;UHYJ3A;13;1;10/02/2023 07:34;34489;Operator_4
C0000302            ;94997;1;AHR20O;11;1;10/02/2023 07:34;34489;Operator_4
C0000293            ;94996;1;Q50W5L;11;1;10/02/2023 07:34;34489;Operator_4
C0000160            ;94995;1;I1KDJ0;9;1;10/02/2023 07:34;34489;Operator_4
C0000160            ;94994;3;HCMI82;8;12;10/02/2023 07:34;34489;Operator_4
C0000160            ;94994;2;J3FI7N;10;2;10/02/2023 07:34;34489;Operator_4
C0000160            ;94994;1;J3FI7N;7;1;10/02/2023 07:34;34489;Operator_4
C0000113            ;94993;4;NJVZEL;12;1;10/02/2023 07:34;34489;Operator_4
C0000113            ;94993;3;NJVZEL;105;1;10/02/2023 07:34;34489;Operator_4
C0000113            ;94993;2;NJVZEL;10;2;10/02/2023 07:34;34489;Operator_4
C0000113            ;94993;1;NJVZEL;95;1;10/02/2023 07:34;34489;Operator_4
C0000111            ;94992;1;N6JU7C;9;1;10/02/2023 07:34;34489;Operator_4
C0000106            ;94991;1;AHR20O;11;1;10/02/2023 07:34;34489;Operator_4
C0000041            ;94990;7;8N10W9;15;1;10/02/2023 07:34;34488;Operator_6
C0000041            ;94990;6;8N10W9;11;1;10/02/2023 07:34;34488;Operator_6
C0000041            ;94990;5;8N10W9;10;1;10/02/2023 07:34;34488;Operator_6
C0000041            ;94990;4;8N10W9;95;2;10/02/2023 07:34;34488;Operator_6
C0000041            ;94990;3;8N10W9;9;1;10/02/2023 07:34;34488;Operator_6
C0000041            ;94990;2;8N10W9;85;1;10/02/2023 07:34;34488;Operator_6
C0000041            ;94990;1;800OVF;85;2;10/02/2023 07:34;34488;Operator_6
C0000028            ;94989;1;UHYJ3A;13;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;24;7BU1V7;13;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;23;7BU1V7;11;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;22;7BU1V7;105;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;21;XUZJ74;10;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;20;SMMRK3;13;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;19;SMMRK3;11;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;18;SMMRK3;105;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;17;SMMRK3;10;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;16;SMMRK3;95;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;15;SMMRK3;85;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;14;SMMRK3;8;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;13;ZRCYSH;13;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;4;AHR20O;13;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;3;WRRW1W;13;1;10/02/2023 07:34;34488;Operator_6
C0000017            ;94988;12;ZRCYSH;12;2;10/02/2023 07:34;34487;Operator_6
C0000017            ;94988;11;ZRCYSH;11;2;10/02/2023 07:34;34487;Operator_6
C0000017            ;94988;10;ZRCYSH;105;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94988;9;ZRCYSH;10;2;10/02/2023 07:34;34487;Operator_6
C0000017            ;94988;8;ZRCYSH;95;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94988;7;ZRCYSH;9;2;10/02/2023 07:34;34487;Operator_6
C0000017            ;94988;6;ZRCYSH;85;2;10/02/2023 07:34;34487;Operator_6
C0000017            ;94988;5;ZRCYSH;7;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94988;2;WRRW1W;9;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94988;1;WRRW1W;8;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94987;1;RAUDQ6;10;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94986;8;8N10W9;12;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94986;7;8N10W9;10;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94986;6;ZRCYSH;14;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94986;5;ZRCYSH;12;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94986;4;ZRCYSH;11;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94986;3;ZRCYSH;105;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94986;2;ZRCYSH;10;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94986;1;DGAONE;7;1;10/02/2023 07:34;34487;Operator_6
C0000017            ;94985;4;8N10W9;13;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94985;3;56TC1Z;11;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94985;2;5HQR89;11;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94985;1;5HQR89;95;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94984;3;8N10W9;14;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94984;2;8N10W9;10;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94984;1;8N10W9;9;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94983;1;Q50W5L;11;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;15;XUZJ74;105;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;14;XUZJ74;10;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;13;56TC1Z;105;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;12;56TC1Z;8;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;11;56TC1Z;7;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;10;ZRCYSH;95;2;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;9;ZRCYSH;8;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;8;5HQR89;12;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;7;5HQR89;10;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;6;5HQR89;85;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;5;Q50W5L;95;2;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;4;AHR20O;10;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;3;AHR20O;8;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;1;EUMBM7;75;1;10/02/2023 07:34;34486;Operator_4
C0000017            ;94982;2;O7AXAK;7;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94981;2;8N10W9;12;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94981;1;8N10W9;10;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94980;6;8N10W9;12;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94980;5;J3FI7N;13;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94980;4;J3FI7N;12;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94980;3;J3FI7N;11;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94980;2;J3FI7N;10;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94980;1;Q50W5L;8;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94979;1;O7AXAK;95;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;10;8N10W9;105;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;9;8N10W9;10;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;8;8N10W9;8;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;7;Q50W5L;11;2;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;6;Q50W5L;95;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;5;Q50W5L;8;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;4;Q50W5L;7;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;3;AHR20O;10;2;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;2;AHR20O;7;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94978;1;AHR20O;6;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94977;6;8N10W9;15;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94977;4;2T1DJM;12;1;10/02/2023 07:34;34485;Operator_6
C0000017            ;94977;5;8N10W9;9;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94977;3;2T1DJM;9;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94977;2;5HQR89;11;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94977;1;5HQR89;95;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94976;3;8N10W9;105;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94976;2;8N10W9;10;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94976;1;ZRCYSH;85;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94975;7;8N10W9;11;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94975;6;8N10W9;8;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94975;5;2T1DJM;12;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94975;4;2T1DJM;95;2;10/02/2023 07:34;34484;Operator_8
C0000017            ;94975;3;ZRCYSH;105;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94975;2;ZRCYSH;10;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94975;1;5HQR89;6;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;13;8N10W9;12;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;11;AHR20O;14;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;9;6M2FJM;10;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;8;I1KDJ0;11;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;7;I1KDJ0;105;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;6;I1KDJ0;10;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;4;WRRW1W;13;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;3;WRRW1W;11;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;2;WRRW1W;10;1;10/02/2023 07:34;34484;Operator_8
C0000017            ;94974;12;8N10W9;9;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94974;10;AHR20O;95;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94974;5;I1KDJ0;95;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94974;1;WRRW1W;7;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94973;5;8N10W9;105;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94973;4;8N10W9;95;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94973;3;2T1DJM;105;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94973;2;Q50W5L;13;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94973;1;Q50W5L;85;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94972;2;I1KDJ0;105;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94972;1;I1KDJ0;10;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94971;4;ZRCYSH;12;2;10/02/2023 07:34;34483;Operator_4
C0000017            ;94971;3;ZRCYSH;9;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94971;2;ZRCYSH;85;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94971;1;ZRCYSH;7;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94970;3;8N10W9;10;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94970;2;8N10W9;85;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94970;1;ZRCYSH;95;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94969;4;8N10W9;105;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94969;3;8N10W9;9;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94969;2;2T1DJM;105;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94969;1;ZRCYSH;95;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94968;3;ZRCYSH;13;1;10/02/2023 07:34;34483;Operator_4
C0000017            ;94968;5;8N10W9;105;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94968;4;8N10W9;95;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94968;2;ZRCYSH;11;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94968;1;ZRCYSH;8;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94967;5;56TC1Z;13;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94967;4;56TC1Z;11;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94967;3;56TC1Z;10;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94967;2;56TC1Z;95;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94967;1;ZRCYSH;12;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94966;1;Q50W5L;11;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94965;5;8N10W9;12;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94965;4;8N10W9;10;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94965;3;ZRCYSH;10;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94965;2;5HQR89;95;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94965;1;WGHG3L;13;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94964;1;Q50W5L;11;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94963;4;8N10W9;11;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94963;3;2T1DJM;13;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94963;2;2T1DJM;95;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94963;1;5HQR89;10;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94962;9;8N10W9;13;2;10/02/2023 07:34;34482;Operator_18
C0000017            ;94962;8;8N10W9;12;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94962;4;WRRW1W;12;1;10/02/2023 07:34;34482;Operator_18
C0000017            ;94962;8;8N10W9;12;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94962;7;8N10W9;11;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94962;6;8N10W9;105;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94962;5;ZRCYSH;95;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94962;3;WRRW1W;11;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94962;2;WRRW1W;105;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94962;1;WRRW1W;10;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;10;2T1DJM;12;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;9;2T1DJM;10;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;8;DGAONE;7;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;7;WRRW1W;13;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;6;WRRW1W;11;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;5;WRRW1W;10;2;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;4;WRRW1W;95;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;3;WRRW1W;9;2;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;2;WRRW1W;8;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94961;1;WRRW1W;6;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94960;14;8N10W9;105;2;10/02/2023 07:34;34481;Operator_17
C0000017            ;94960;8;I1KDJ0;12;1;10/02/2023 07:34;34481;Operator_17
C0000017            ;94960;5;WRRW1W;105;2;10/02/2023 07:34;34481;Operator_17
C0000017            ;94960;13;8N10W9;10;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;12;8N10W9;95;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;11;8N10W9;9;2;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;10;8N10W9;8;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;9;AHR20O;10;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;7;I1KDJ0;10;2;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;6;I1KDJ0;95;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;4;WRRW1W;95;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;3;WRRW1W;9;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;2;WRRW1W;85;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94960;1;WRRW1W;8;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94959;7;WRRW1W;11;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94959;6;WRRW1W;105;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94959;5;WRRW1W;10;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94959;4;WRRW1W;95;2;10/02/2023 07:34;34480;Operator_18
C0000017            ;94959;3;WRRW1W;9;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94959;2;WRRW1W;85;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94959;1;WRRW1W;8;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94958;21;8N10W9;11;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94958;14;I1KDJ0;11;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94958;5;4SD17H;11;1;10/02/2023 07:34;34480;Operator_18
C0000017            ;94958;20;8N10W9;10;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;19;8N10W9;9;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;18;DGAONE;7;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;17;AHR20O;95;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;16;AHR20O;9;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;15;AHR20O;7;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;13;I1KDJ0;9;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;12;WRRW1W;105;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;11;WRRW1W;10;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;10;WRRW1W;95;2;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;9;WRRW1W;9;2;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;8;WRRW1W;85;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;7;WRRW1W;55;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;6;WRRW1W;4;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;5;4SD17H;11;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;4;4SD17H;105;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;3;4SD17H;10;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;2;4SD17H;95;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94958;1;4SD17H;9;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94957;1;N6JU7C;8;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94956;7;I1KDJ0;11;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94956;4;WRRW1W;105;1;10/02/2023 07:34;34479;Operator_4
C0000017            ;94956;8;AHR20O;95;1;10/02/2023 07:34;34478;Operator_8
